"[ 1.61302962  0.35375527 -0.27812157 -0.95284227 -0.0693621   0.61050796
  1.87905196  0.56714919 -0.0693621  -0.14985739  0.15318074  0.93350614
  1.08186833 -0.81067945 -1.75582715 -0.81067945  1.08186833 -0.81067945
 -1.75582715 -0.81067945]","[ 1.48218093  0.3718258   0.01152839 -0.42667965  0.13261789  0.6171553
  1.74297172  0.73832283  0.13261789 -0.15547323  0.13261789  0.73832283
  0.92935246 -1.07606953 -1.78271177 -0.8410462   1.20055888 -0.9690925
 -1.78271177 -1.19628818]","[ 1.39822034  0.42261517  0.06671332 -0.44534185  0.06671332  0.65561766
  1.66158636  0.78244523  0.30495051  0.08139021  0.30495051  0.92588802
  0.60812226 -1.11109535 -1.76217198 -1.11109535  1.13485431 -1.11109535
 -1.76217198 -1.11109535]","[ 1.70378078  0.58617932 -0.32463355 -0.83410664 -0.32463355  0.58617932
  1.9450976   0.5277123  -0.62785595 -1.07558914 -0.40619918  0.5277123
  1.46249153 -0.70337253 -1.31707165 -0.70337253  1.46249153 -0.70337253
 -1.31707165 -0.4643658 ]","[ 1.51925418  0.48887405 -0.17083302 -0.67321481 -0.17083302  0.58875569
  1.77046716  0.80866182  0.16332932 -0.18599948  0.16332932  0.70606835
  1.03203885 -1.0454142  -1.64764547 -1.0454142   1.28433572 -0.89270056
 -1.64764547 -1.0454142 ]","[ 1.62043967  0.57365214 -0.31438212 -0.85713124 -0.31438212  0.57365214
  1.8421352   0.68781774 -0.00606239 -0.4111548  -0.00606239  0.68781774
  1.17752824 -0.99022751 -1.52609591 -0.99022751  1.39889473 -0.81005786
 -1.52609591 -0.81005786]","[ 1.43220188  0.36488715 -0.29896246 -0.77389953 -0.17933872  0.79346868
  1.91990597  0.79346868  0.15841369 -0.04107445  0.03114062  0.5769326
  0.94473868 -1.1019965  -1.50672462 -0.91970138  1.43220188 -1.05946879
 -1.50672462 -1.05946879]","[ 1.40203631  0.50087724 -0.00390003 -0.58656029 -0.00390003  0.50087724
  1.96566326  0.62710612  0.24529995 -0.02149003  0.24529995  0.77431361
  0.83893143 -1.01823555 -1.7167008  -1.01823555  1.12040241 -1.11684888
 -1.7167008  -1.01823555]","[ 1.67515766  0.55427544 -0.20558366 -0.79773939 -0.20558366  0.55427544
  1.92098384  0.64348226 -0.00648909 -0.30491782 -0.00648909  0.75357178
  0.93831355 -0.76740484 -1.78338253 -0.76740484  1.18379625 -0.79773939
 -1.78338253 -0.79773939]","[ 1.8727403   0.51062977 -0.20751419 -0.7187837  -0.20751419  0.51062977
  1.86424232  0.51062977 -0.20751419 -0.47357728 -0.05366712  0.60445502
  1.1347478  -0.81527492 -1.5900331  -0.81527492  1.3707744  -0.84983123
 -1.5900331  -0.84983123]"
"[ 1.49365298  0.40016187 -0.26561474 -0.68471624 -0.12520498  0.63152997
  1.99261918  0.72037002 -0.12520498 -0.22413073 -0.12520498  0.49838674
  1.01398912 -0.92050119 -1.69651677 -0.71492608  1.50307743 -0.71492608
 -1.69651677 -0.96032375]","[ 1.47186779  0.53028039 -0.08827463 -0.68771811 -0.08827463  0.75924142
  1.7255869   0.87269716  0.13355588 -0.18004675  0.13355588  0.65175561
  0.96447949 -1.04225605 -1.70306084 -0.88398081  1.21816421 -1.04225605
 -1.70306084 -1.04225605]","[ 1.60462004  0.53868207 -0.18585556 -0.77274965 -0.18585556  0.7549982
  1.87966728  0.64391766 -0.05096187 -0.27570643 -0.18585556  0.64391766
  1.10975518 -0.96490357 -1.51831448 -0.78939205  1.35711998 -1.1198653
 -1.51831448 -0.96490357]","[ 1.43868369  0.57183544 -0.32390484 -0.80960261 -0.20157079  0.68925492
  1.93830286  0.91219599  0.14383411 -0.06017384  0.0136774   0.69884881
  0.93906451 -1.1451333  -1.55903138 -0.9587079   1.1888741  -0.9587079
 -1.55903138 -0.9587079 ]","[ 1.62581287  0.56615079 -0.08022903 -0.60449305 -0.08022903  0.56615079
  1.62581287  0.81806079  0.27667457 -0.08022903  0.27667457  0.81806079
  0.83996237 -1.0718769  -1.6530211  -0.91510038  1.10188459 -1.18852269
 -1.6530211  -1.18852269]","[ 1.62273519  0.53503659 -0.29892804 -0.70592695 -0.16719188  0.76573173
  1.85097072  0.63479448  0.03724899 -0.24113956  0.03724899  0.63479448
  0.86815649 -1.01468323 -1.71647728 -0.78898117  1.35950642 -0.84820934
 -1.71647728 -0.84820934]","[ 1.66615466  0.54301654 -0.38889843 -0.84113588 -0.24375452  0.54301654
  1.88612129  0.61786302 -0.24375452 -0.36717364 -0.05892394  0.71400672
  1.19533451 -0.94981986 -1.55207924 -0.71526836  1.41246258 -0.71526836
 -1.55207924 -0.94981986]"
"[ 1.80020661  0.56924929 -0.26807991 -0.90384918 -0.26807991  0.56924929
  1.76456062  0.41574286 -0.26807991 -0.37668826  0.08809984  0.75122736
  1.26348541 -0.76989338 -1.66047798 -0.76989338  1.26348541 -0.76989338
 -1.66047798 -0.76989338]","[ 1.52245004  0.3984374  -0.0269592  -0.51680154 -0.0269592   0.64631499
  1.78372966  0.76235384 -0.0269592   0.02442014  0.10745561  0.76235384
  0.96978596 -1.05662757 -1.59100224 -1.05662757  1.24110053 -1.16273162
 -1.59100224 -1.16273162]","[ 1.42392307  0.6219747   0.02388275 -0.44627797  0.02388275  0.6219747
  1.69130412  0.74648021  0.26893753  0.08761906  0.38272833  0.74648021
  0.8892499  -1.17169525 -1.76746548 -1.17169525  0.8892499  -1.17169525
 -1.76746548 -0.92139258]","[ 1.66196308  0.58752366 -0.26701417 -0.74925848 -0.26701417  0.51571929
  2.1442074   0.51571929 -0.44963028 -0.74925848 -0.26701417  0.58752366
  1.17971877 -0.71012974 -1.47262495 -0.71012974  1.42084093 -0.74925848
 -1.47262495 -0.74925848]","[ 1.35330202  0.35995139 -0.1395552  -0.53666874 -0.03327562  0.58737187
  1.85641445  0.69984401  0.30941968  0.21842093  0.19177813  0.82925335
  0.85028303 -1.09744819 -1.79515152 -0.76566983  1.10177815 -1.09744819
 -1.79515152 -1.09744819]","[ 1.78449093  0.51333092 -0.3400264  -0.83915359 -0.21969285  0.72218504
  1.81001537  0.61943907 -0.01704791 -0.36486185 -0.01704791  0.61943907
  1.07458588 -0.93662817 -1.54921446 -0.77702497  1.33968263 -0.93662817
 -1.54921446 -0.93662817]","[ 1.71166302  0.56026114 -0.23954997 -0.80525201 -0.23954997  0.66733069
  1.72494565  0.56026114 -0.23954997 -0.32615643  0.0897231   0.87983301
  1.23277524 -0.99046748 -1.52389539 -0.99046748  1.24771059 -0.99046748
 -1.52389539 -0.80525201]","[ 1.60408088  0.60014579 -0.19797652 -0.69236279 -0.07345407  0.60014579
  1.85042078  0.71378739  0.14564463 -0.18380608  0.14564463  0.84307286
  0.83330735 -1.03389568 -1.70947622 -0.84413538  1.08758571 -0.98962642
 -1.70947622 -0.98962642]","[ 1.68994346  0.55155676 -0.19944959 -0.6778307  -0.19944959  0.63754174
  1.68994346  0.63754174 -0.06156425 -0.1816188   0.14302073  0.74403269
  1.19333092 -1.02265308 -1.65061181 -0.7812029   1.18338719 -1.02265308
 -1.65061181 -1.02265308]","[ 1.82825507  0.5124229  -0.34229069 -0.82463419 -0.34229069  0.5124229
  1.82825507  0.5124229  -0.34229069 -0.58346244 -0.183876    0.73980668
  1.34591156 -0.7854974  -1.54814944 -0.7854974   1.34591156 -0.7854974
 -1.54814944 -0.55377284]"
"[ 1.69394433  0.27338784 -0.30854167 -0.72002797 -0.17068319  0.57230166
  1.90865947  0.65952745 -0.17068319 -0.26781143  0.02399007  0.76717221
  1.18784265 -0.9906276  -1.71344378 -0.72002797  1.18784265 -0.74968888
 -1.71344378 -0.74968888]","[ 1.50412452  0.3054209  -0.12768936 -0.5843921   0.00259996  0.67162356
  1.75813911  0.80520204  0.24151634 -0.03378647  0.24151634  0.95779967
  0.95779967 -1.17516387 -1.68560337 -0.92246344  0.93290021 -0.98877646
 -1.68560337 -1.17516387]","[ 1.65768511  0.58016213 -0.15030322 -0.71955251 -0.15030322  0.58016213
  1.88611475  0.58016213 -0.32707879 -0.71955251 -0.32707879  0.66591816
  1.1853311  -0.69039139 -1.66706788 -0.69039139  1.41235707 -0.71955251
 -1.66706788 -0.71955251]","[ 1.77502102  0.61129078 -0.23095067 -0.85904704 -0.38623498  0.38118894
  1.98569679  0.45158888 -0.38623498 -0.62264101 -0.23095067  0.76006425
  1.30773836 -0.62264101 -1.56826513 -0.62264101  1.26860724 -0.82068362
 -1.56826513 -0.62264101]","[ 1.28617218  0.35899385 -0.16152012 -0.64995126 -0.04099625  0.93522352
  1.80164627  0.93522352  0.1843541  -0.13422454  0.1843541   0.71077623
  0.77077574 -1.03138343 -1.68140468 -0.8493281   1.28617218 -1.01011473
 -1.68140468 -1.21336389]","[ 1.66237986  0.53406282 -0.24741867 -0.60938117 -0.24741867  0.75781709
  1.92180396  0.75781709 -0.02992304 -0.35696327 -0.02992304  0.75781709
  0.91412964 -0.84386027 -1.61905273 -0.84386027  1.16594868 -1.01246118
 -1.61905273 -1.01246118]","[ 1.61380007  0.58860958 -0.08337275 -0.70079527 -0.08337275  0.58860958
  1.59013389  0.8309533   0.13519982 -0.19345977  0.13519982  0.8309533
  1.08392703 -0.99734508 -1.71546628 -0.99734508  1.08392703 -0.99734508
 -1.71546628 -0.99734508]","[ 1.60834973  0.54616791  0.02151496 -0.39559024  0.1331449   0.54616791
  1.85373655  0.67444055  0.1331449  -0.13122267  0.1331449   0.67444055
  0.82097688 -1.22726365 -1.71742808 -0.98460069  1.06118403 -1.04827969
 -1.71742808 -0.98460069]","[ 1.62493828  0.4653084  -0.33295273 -0.76427568 -0.19816434  0.52827437
  1.83487175  0.61355767 -0.00782641 -0.29312955 -0.00782641  0.7188052
  1.15930207 -0.99984874 -1.70656793 -0.76427568  1.36492903 -0.76427568
 -1.70656793 -0.76427568]"
"[ 1.76179261  0.30381615 -0.1519525  -0.74621021 -0.1519525   0.61060388
  1.98216372  0.47643641 -0.1519525  -0.49892474 -0.1519525   0.81060767
  1.02938354 -0.71576798 -1.73535211 -0.71576798  1.24235932 -0.71576798
 -1.73535211 -0.74621021]","[ 1.6442722   0.43200681 -0.06772609 -0.58119613  0.17912338  0.54943283
  1.62389012  0.54943283 -0.06772609 -0.03066347  0.30887758  0.92480532
  1.09603212 -1.05464918 -1.6694522  -1.05464918  1.072136   -1.1298455
 -1.6694522  -1.05464918]","[ 1.67341805  0.52122501  0.04175263 -0.5116984   0.27846002  0.64112594
  1.64484542  0.64112594  0.04175263  0.02504443  0.27846002  0.7809538
  0.84233227 -1.0154032  -1.85355547 -0.92173343  0.84233227 -1.04844123
 -1.85355547 -1.04844123]","[ 1.73803356  0.34785846 -0.4316277  -0.67174952 -0.09470695  0.64575881
  1.96959052  0.64575881 -0.27390266 -0.4316277  -0.09470695  0.51547806
  1.25921282 -0.91187134 -1.6322368  -0.64218917  1.24922505 -0.64218917
 -1.6322368  -0.91187134]","[ 1.53912344  0.37311634 -0.10315526 -0.54632397  0.02731448  0.71164178
  1.78859535  0.71164178 -0.18230376 -0.28688849  0.02731448  0.71164178
  1.02205716 -1.02309435 -1.84350137 -0.77382148  1.26972439 -0.77382148
 -1.84350137 -0.80575945]","[ 1.50983447  0.48219442  0.01641491 -0.63276358 -0.11419773  0.48219442
  1.77599522  0.842159    0.24622935 -0.09933423  0.24622935  0.842159
  0.97776761 -0.79195911 -1.69962229 -0.99100027  0.97776761 -1.30698203
 -1.69962229 -1.06346383]","[ 1.36830772  0.3970202  -0.1666677  -0.65679704 -0.04321744  0.62458237
  1.87149982  0.86541772  0.1739947   0.09946962  0.1739947   0.86541772
  0.86541772 -1.16097482 -1.6651526  -0.95150108  1.1168169  -0.95150108
 -1.6651526  -1.16097482]","[ 1.67619236e+00  4.99806539e-01 -1.33984686e-01 -7.16316934e-01
 -1.33984686e-01  4.99806539e-01  1.67619236e+00  9.32706695e-01
  7.21656399e-02  1.43585401e-03  7.21656399e-02  7.28377028e-01
  9.58439571e-01 -9.96012779e-01 -1.67332065e+00 -9.96012779e-01
  1.19769050e+00 -9.96012779e-01 -1.67332065e+00 -9.96012779e-01]","[ 1.39118359  0.37973813 -0.22724772 -0.71956019 -0.22724772  0.60595773
  1.86688985  0.82554584  0.32302353  0.01890851  0.32302353  0.82554584
  0.88282134 -1.15845908 -1.70418513 -0.94352053  1.12880869 -0.94352053
 -1.70418513 -0.94352053]","[ 1.43557672  0.3360922  -0.16708925 -0.69704831 -0.16708925  0.66151205
  1.91470997  0.77257992  0.17634014  0.04861367  0.2708575   0.69530186
  0.94176426 -1.00227215 -1.69126429 -1.00227215  1.1694957  -1.00227215
 -1.69126429 -1.00227215]","[ 1.82797023  0.42339468 -0.1516715  -0.64092308 -0.1516715   0.50504649
  1.81107765  0.50504649 -0.1516715  -0.39648571 -0.1516715   0.60953033
  1.33965426 -0.88466538 -1.57952132 -0.88466538  1.32007881 -0.88466538
 -1.57952132 -0.88466538]"
"[ 1.70801261  0.44239265 -0.33240528 -0.56910975  0.03044786  0.44239265
  1.92741328  0.53375617 -0.33240528 -0.30851584  0.03044786  0.65015182
  1.1512796  -0.94921692 -1.61148542 -0.69129471  1.38805796 -0.94921692
 -1.61148542 -0.94921692]","[ 1.72599695  0.56958575 -0.08336893 -0.51704642  0.04035169  0.56958575
  1.70738308  0.6756456   0.04035169  0.00579972  0.04035169  0.80248955
  0.94739377 -1.15978608 -1.82416178 -0.83807346  0.92374966 -0.90104322
 -1.82416178 -0.90104322]","[ 1.73943607  0.58758195 -0.15974217 -0.69178597 -0.15974217  0.58758195
  1.99619551  0.58758195 -0.36212122 -0.43661615 -0.36212122  0.58758195
  1.22591719 -0.79219789 -1.59843664 -0.79219789  1.22591719 -0.79219789
 -1.59843664 -0.79219789]","[ 1.4956754   0.308664   -0.0613055  -0.53492529 -0.0613055   0.52263363
  1.71661836  0.95151441  0.261121    0.1755044   0.15043739  0.75020897
  0.76999485 -1.0625373  -1.71897478 -1.0625373   1.24326264 -1.0625373
 -1.71897478 -1.0625373 ]","[ 1.52967     0.58387882 -0.15660883 -0.63955753 -0.03743778  0.58387882
  1.79948772  0.81386206 -0.03743778 -0.12961963 -0.03743778  0.70589637
  1.02001643 -0.99567832 -1.65943333 -0.83669645  1.27483374 -1.12650489
 -1.65943333 -0.99567832]","[ 1.44453099  0.47024755 -0.31047532 -0.79408373 -0.18866751  0.80190128
  1.94890491  0.80190128  0.15525154 -0.03547302  0.02565473  0.7078787
  0.94706105 -1.12817105 -1.54028864 -0.94254761  1.20407799 -1.08486688
 -1.54028864 -0.94254761]","[ 1.82157292  0.67570019 -0.32235093 -0.68325565 -0.12027016  0.57475163
  1.59726596  0.67570019 -0.12027016 -0.20646073  0.20742171  0.78225557
  1.10671141 -1.01623068 -1.6368455  -0.8675817   1.12256065 -1.13855429
 -1.6368455  -0.81527492]","[ 1.53707315  0.47825448 -0.02474189 -0.67253182 -0.15716084  0.47825448
  1.77749298  0.72589136  0.07324789  0.10052464  0.19368863  0.94494255
  1.02464982 -0.90698182 -1.70327376 -1.13198747  1.00490067 -1.13198747
 -1.70327376 -0.90698182]","[ 1.59132908  0.4563402  -0.20738968 -0.77372042 -0.20738968  0.51933057
  2.05425193  0.51933057 -0.20738968 -0.3023917  -0.01697799  0.60464692
  1.12139684 -0.77372042 -1.71637787 -0.74470881  1.34725884 -0.77372042
 -1.71637787 -0.77372042]"
"[ 1.92753111  0.42088752 -0.23108875 -0.74499924 -0.23108875  0.49076479
  1.85991135  0.58507471 -0.23108875 -0.25154462  0.11531018  0.70099247
  1.15015467 -0.8767237  -1.62074911 -0.84198889  1.11810673 -0.84198889
 -1.62074911 -0.8767237 ]","[ 1.54132369  0.60874076 -0.0704269  -0.52151444  0.0582605   0.60874076
  1.54132369  0.62278259  0.17942128  0.02232145  0.29423939  0.85099452
  1.00171594 -0.92092685 -1.88110415 -0.92092685  0.97712263 -1.19005699
 -1.88110415 -0.92092685]","[ 1.78021587  0.65608757 -0.10597207 -0.69984268 -0.24736981  0.42309147
  1.77140122  0.42309147 -0.24736981 -0.42824816 -0.10597207  0.74555274
  1.28743148 -0.66942028 -1.68834025 -0.90686431  1.27715244 -0.90686431
 -1.68834025 -0.66942028]","[ 1.55430944  0.56949107  0.12312055 -0.49900673 -0.00204947  0.56949107
  1.80139956  0.56949107 -0.00204947  0.01219467  0.12312055  0.69257914
  1.03459747 -0.79781624 -1.77701022 -1.01020812  1.03459747 -1.23434294
 -1.77701022 -0.98489867]","[ 1.51199024  0.46692319 -0.2521713  -0.81750466 -0.2521713   0.67281477
  1.9758067   0.88218326  0.06897785 -0.35297077 -0.05203872  0.67281477
  1.04836452 -0.95613917 -1.51430548 -0.95613917  1.28014908 -0.95613917
 -1.51430548 -0.95613917]","[ 1.65272768  0.63286408 -0.24790476 -0.7862134  -0.24790476  0.63286408
  1.8909691   0.74609564 -0.12272184 -0.3438857  -0.05733914  0.63286408
  1.2111659  -0.91822074 -1.44970495 -0.91822074  1.23179959 -1.04476458
 -1.44970495 -1.04476458]","[ 1.55437247  0.66594633 -0.11964393 -0.73725453 -0.24390521  0.66594633
  1.80765234  0.66594633  0.09899522 -0.22976448  0.09899522  0.66594633
  1.04801142 -0.88870878 -1.49848959 -1.07807108  1.30115444 -1.24474457
 -1.49848959 -1.03389466]","[ 1.8805184   0.51583791 -0.203661   -0.71589514 -0.203661    0.51583791
  1.87200439  0.51583791 -0.203661   -0.47022609 -0.203661    0.6098402
  1.1411335  -0.81256842 -1.58878838 -0.81256842  1.37760542 -0.81256842
 -1.58878838 -0.81256842]"
"[ 1.84044875  0.67752224 -0.13712102 -0.75566526 -0.28740681  0.44214649
  1.82297743  0.44214649 -0.48335331 -0.72129908 -0.31028915  0.75502024
  1.35294928 -0.62533875 -1.49179455 -0.86819949  1.3325893  -0.86819949
 -1.49179455 -0.62533875]","[ 1.55554017  0.38885562 -0.12365326 -0.60457271 -0.00498294  0.61372301
  1.8093212   0.73522787  0.2169017  -0.09677746  0.2169017   0.73522787
  0.79430464 -1.1593205  -1.6201632  -0.95919715  1.30177469 -1.08947402
 -1.6201632  -1.08947402]","[ 1.60127752  0.52940829 -0.23799377 -0.87075598 -0.23799377  0.73974097
  1.85510729  0.73974097 -0.04060492 -0.40130289 -0.04060492  0.52940829
  1.13175862 -0.92181592 -1.57320458 -0.77310436  1.38777559 -0.92181592
 -1.57320458 -0.92181592]","[ 1.73096494  0.63083656 -0.31644351 -0.88525908 -0.31644351  0.73197146
  1.73096494  0.63083656 -0.12464262 -0.4327188  -0.00182669  0.63083656
  1.26607455 -0.83393829 -1.5640695  -0.83393829  1.28018206 -0.97502546
 -1.5640695  -0.78429237]","[ 1.56788986  0.64663349 -0.16908673 -0.79342042 -0.29671084  0.64663349
  1.81613059  0.64663349  0.0414345  -0.04835605  0.0414345   0.64663349
  1.07145724 -0.89194827 -1.53848478 -0.9124327   1.31966432 -1.23623935
 -1.53848478 -1.01938107]","[ 1.44757567  0.50055058 -0.27252922 -0.78383383 -0.1386279   0.72436246
  1.94344445  0.72436246  0.06756818 -0.28796505  0.06756818  0.61994683
  0.95170689 -1.03176822 -1.527637   -0.82574667  1.44757567 -1.16264387
 -1.527637   -0.93627262]","[ 1.69636767  0.39582177 -0.26587413 -0.56968609 -0.05235701  0.72983163
  1.93887077  0.62697822 -0.11557467 -0.3188304  -0.05235701  0.50789716
  0.94588226 -0.95295947 -1.57310883 -0.72392099  1.4371594  -1.04051572
 -1.57310883 -1.04051572]","[ 1.71359936  0.48970182 -0.34177833 -0.68957261 -0.16341271  0.70426211
  1.94217242  0.70426211 -0.34177833 -0.46088054 -0.16341271  0.48970182
  1.25650813 -0.79679972 -1.6043409  -0.79679972  1.25650813 -0.79679972
 -1.6043409  -0.79679972]"
"[ 1.86357082  0.42354384 -0.40973579 -0.7228374  -0.21752474  0.49225205
  1.8384925   0.58498414 -0.21752474 -0.23763838 -0.01196501  0.69896257
  1.1406102  -0.85235808 -1.5839358  -0.85235808  1.35211387 -0.85235808
 -1.5839358  -0.85235808]","[ 1.63683418  0.4697412  -0.06438141 -0.62692821 -0.06438141  0.57678072
  1.8817293   0.57678072 -0.06438141 -0.09925253  0.16458531  0.70479633
  1.11265667 -0.95092059 -1.68227957 -0.95092059  1.09076486 -1.014472
 -1.68227957 -1.014472  ]","[ 1.66219546  0.48596049 -0.36533116 -1.00017667 -0.18701271  0.5498281
  1.87513503  0.63633259  0.00605072 -0.28333776  0.00605072  0.74308719
  1.18989167 -0.76123036 -1.71701558 -0.76123036  1.16027894 -0.76123036
 -1.71701558 -0.76123036]","[ 1.65412239  0.5976045  -0.2017314  -0.63649078 -0.07373738  0.5976045
  1.91710931  0.5976045  -0.07373738 -0.12746563 -0.07373738  0.5976045
  1.14509724 -0.85967142 -1.65454107 -0.85967142  1.14509724 -1.14551592
 -1.65454107 -0.89100335]","[ 1.55116819  0.4840231  -0.15186507 -0.5903657  -0.04590237  0.80716764
  1.80764413  0.59550331  0.0776708  -0.3531919  -0.04590237  0.69426435
  1.07774794 -1.14609849 -1.53906091 -0.81068408  1.33655653 -1.10480709
 -1.53906091 -1.10480709]","[ 1.79939581  0.72564475 -0.20727745 -0.77746121 -0.20727745  0.72564475
  1.80589801  0.62809716 -0.20727745 -0.30894176 -0.00542779  0.72564475
  1.09661662 -0.91728517 -1.4802404  -0.91728517  1.10441662 -1.05132211
 -1.4802404  -1.05132211]","[ 1.56396421  0.58354586 -0.07427522 -0.67868629 -0.1958808   0.58354586
  1.80453371  0.69452546  0.13969118 -0.18204229  0.13969118  0.82078247
  1.06842507 -0.82690367 -1.67197429 -1.01221893  1.05956771 -1.17533029
 -1.67197429 -0.96898665]","[ 1.52979792  0.42659066 -0.38043657 -0.56241774 -0.03249683  0.66337347
  2.0071976   0.76873034  0.10627975 -0.30545621 -0.03249683  0.67527701
  0.99003967 -0.95502003 -1.59026388 -0.95502003  1.236313   -1.0447074
 -1.59026388 -0.95502003]","[ 1.83284152  0.53007029 -0.32863487 -0.75869476 -0.00446063  0.53007029
  1.82502076  0.53007029 -0.19424118 -0.52381153 -0.19424118  0.61510385
  1.13014094 -0.72977932 -1.69822768 -0.72977932  1.3552543  -0.72977932
 -1.69822768 -0.75869476]"
"[ 1.67669551  0.51465069 -0.36494411 -0.51015953 -0.01655685  0.51465069
  1.93295468  0.61234668 -0.23312008 -0.25431039 -0.01655685  0.73242631
  1.16451653 -0.90193572 -1.67267441 -0.8659538   1.16451653 -0.90193572
 -1.67267441 -0.90193572]","[ 1.64341051  0.49574768 -0.14736562 -0.52472364 -0.0332108   0.59303003
  1.89923567  0.59303003 -0.0332108  -0.26995773 -0.0332108   0.71260127
  1.13176019 -1.12139884 -1.68231659 -0.87901153  1.13176019 -0.87901153
 -1.68231659 -0.9148411 ]","[ 1.61697285  0.49140555 -0.00304107 -0.46701156 -0.00304107  0.70834798
  1.61697285  0.70834798  0.11144697  0.02288755  0.11144697  0.82557067
  0.8825654  -1.14870848 -1.69175933 -0.93482358  1.1273469  -1.025459
 -1.69175933 -1.25770826]","[ 1.5380018   0.56760768  0.00443827 -0.48524026  0.12777497  0.56760768
  1.78933576  0.90752     0.12777497  0.01847378  0.00443827  0.68889292
  0.78452071 -1.12190056 -1.74452534 -0.89194783  1.03557436 -0.96401553
 -1.74452534 -1.20980629]","[ 1.65093105  0.54848643  0.11980746 -0.42896978  0.11980746  0.54848643
  1.631394    0.68162134  0.11980746 -0.15458116  0.11980746  0.83371223
  0.83371223 -1.04030712 -1.80091289 -0.91820728  1.08302461 -1.10639993
 -1.80091289 -1.04030712]","[ 1.61724539  0.5139204   0.14074085 -0.34820029  0.14074085  0.5139204
  1.87476684  0.5139204   0.14074085 -0.07067196  0.27150071  0.65485857
  0.78907365 -1.10259413 -1.72216222 -0.96534549  1.04067481 -1.17837327
 -1.72216222 -1.10259413]","[ 1.91460959  0.72021564 -0.13478586 -0.69569716 -0.26540064  0.33608018
  1.62254606  0.4449732   0.06791475 -0.18946017  0.2064987   0.98959818
  1.15554425 -0.81000632 -1.67088334 -1.05130337  0.89174935 -1.05130337
 -1.67088334 -0.81000632]","[ 1.69182935  0.45568161 -0.20545734 -0.72659017 -0.20545734  0.52654092
  1.91492904  0.62217624 -0.20545734 -0.22620069 -0.20545734  0.62217624
  1.16269933 -0.86016584 -1.61464756 -0.82494288  1.41332302 -0.86016584
 -1.61464756 -0.86016584]"
